alternative_routes_used,crossings,simulation_step,simulation_time,vehicles,waitings
0.0,8012.5,35.0,2401009.6999999997,2319.5,100855.4
0.0,8209.6,36.0,2476821.6999999997,2324.5,106710.6
0.0,8408.300000000001,37.0,2547578.1,2327.5,112690.5
0.0,8597.6,38.0,2614351.6999999997,2331.9,118782.4
0.0,8826.5,39.0,2677164.5,2334.2999999999997,124969.9
0.0,8988.800000000001,40.0,2741568.9,2339.9,131288.9
0.0,9164.4,41.0,2799018.5,2341.9,137697.6
0.0,9351.9,42.0,2852899.0,2344.9,144204.1
0.0,9531.5,43.0,2907493.6999999997,2347.5,150813.1
0.0,9688.699999999999,44.0,2964504.3000000003,2349.5,157525.5
0.0,9848.0,45.0,3018463.1999999997,2349.7999999999997,164321.69999999998
0.0,9984.699999999999,46.0,3067563.7,2352.7999999999997,171198.0
0.0,10145.6,47.0,3114493.3,2355.7999999999997,178146.69999999998
0.0,10295.199999999999,48.0,3158514.1,2356.7999999999997,185189.69999999998
0.0,10427.9,49.0,3199466.7,2358.7999999999997,192316.6
0.0,10555.5,50.0,3240055.5,2358.7999999999997,199508.8
0.0,10690.300000000001,51.0,3278975.0,2359.7999999999997,206779.1
0.0,10810.699999999999,52.0,3319748.3,2361.2000000000003,214134.9
0.0,10947.699999999999,53.0,3356883.8,2363.2000000000003,221543.5
0.0,11047.300000000001,54.0,3390336.0,2363.2000000000003,229021.3
0.0,11142.1,55.0,3421943.5,2363.2000000000003,236563.9
0.0,11252.0,56.0,3453728.5,2363.2000000000003,244153.0
0.0,11355.199999999999,57.0,3483942.6,2363.2000000000003,251789.4
0.0,11446.6,58.0,3511734.8,2363.6,259469.5
0.0,11542.6,59.0,3537686.0,2363.6,267196.5
0.0,11629.0,60.0,3561344.2,2363.6,274983.0
0.0,11702.4,61.0,3584388.0,2365.6,282820.3
0.0,11783.9,62.0,3606344.9,2365.6,290697.0
0.0,11865.199999999999,63.0,3627152.6,2365.6,298611.7
0.0,11957.2,64.0,3647943.2,2368.9,306566.60000000003
0.0,12019.5,65.0,3667839.9,2368.9,314561.60000000003
0.0,12078.5,66.0,3686029.6,2370.9,322589.7
0.0,12139.0,67.0,3703847.1,2371.2000000000003,330637.60000000003
0.0,12218.3,68.0,3721869.1,2373.2000000000003,338714.7
0.0,12258.0,69.0,3740352.3,2373.2000000000003,346831.2
0.0,12322.9,70.0,3758486.9,2374.2000000000003,354965.0
0.0,12375.6,71.0,3775632.6,2374.2000000000003,363114.2
0.0,12433.8,72.0,3791785.9,2374.2000000000003,371290.10000000003
0.0,12480.8,73.0,3806443.7,2374.2000000000003,379490.0
0.0,12531.5,74.0,3821087.1,2374.2000000000003,387710.5
0.0,12575.5,75.0,3836581.2,2375.2000000000003,395947.4
0.0,12616.6,76.0,3853101.3,2376.2000000000003,404191.7
0.0,12663.4,77.0,3869315.9,2377.2000000000003,412448.7
0.0,12710.9,78.0,3884780.8,2379.2000000000003,420713.9
0.0,12749.6,79.0,3898395.4,2380.9,429001.7
0.0,12782.8,80.0,3910970.7,2381.9,437305.2
0.0,12820.3,81.0,3923622.5,2381.9,445625.8
0.0,12865.3,82.0,3936378.4,2381.9,453961.5
0.0,12901.0,83.0,3947654.2,2381.9,462307.9
0.0,12931.8,84.0,3958291.5,2383.9,470665.8
0.0,12974.8,85.0,3969015.1,2384.9,479033.7
0.0,13005.4,86.0,3979416.1,2386.5,487416.5
0.0,13032.9,87.0,3989770.4,2387.9,495813.3
0.0,13061.6,88.0,3999031.3,2387.9,504221.4
0.0,13084.8,89.0,4008132.6,2388.9,512635.5
0.0,13117.4,90.0,4017249.9,2388.9,521056.7
0.0,13149.6,91.0,4025205.8,2389.9,529491.2000000001
0.0,13178.4,92.0,4033351.0,2390.9,537938.1
0.0,13210.6,93.0,4041595.3,2393.9,546394.9
0.0,13229.3,94.0,4050071.2,2397.9,554869.5
0.0,13260.4,95.0,4057852.1,2398.9,563350.6
0.0,13289.4,96.0,4065480.9,2398.9,571850.7000000001
0.0,13312.3,97.0,4072651.8,2400.9,580360.7999999999
0.0,13328.8,98.0,4079423.8,2400.9,588882.7999999999
0.0,13356.7,99.0,4085777.6,2400.9,597409.2000000001
0.0,13384.9,100.0,4091216.4,2402.9,605943.4
