alternative_routes_used,crossings,simulation_step,simulation_time,vehicles,waitings
201288.8,17015.8,48.0,1815755.6,2546.2999999999997,100926.0
210758.5,17362.2,49.0,1851622.4,2546.4,105553.3
215988.4,17689.7,50.0,1885746.0,2546.7999999999997,110271.7
220625.8,18000.3,51.0,1919281.6,2546.7999999999997,115086.0
227020.9,18315.600000000002,52.0,1952422.8,2546.9,119995.0
231171.7,18652.7,53.0,1984909.1,2546.9,124994.6
236361.3,18965.5,54.0,2017375.2,2547.0,130084.3
242203.8,19268.8,55.0,2050142.3,2547.0,135262.69999999998
248927.6,19577.100000000002,56.0,2082856.2,2547.1,140529.19999999998
265572.10000000003,19906.0,57.0,2115188.1999999997,2547.4,145877.80000000002
271772.8,20213.2,58.0,2148343.8000000003,2547.4,151312.5
279126.7,20508.8,59.0,2182379.1999999997,2547.5,156834.5
283437.8,20801.899999999998,60.0,2217378.4,2547.6,162439.1
288564.7,21113.899999999998,61.0,2252416.0,2547.7000000000003,168132.6
292588.8,21408.7,62.0,2285966.0,2547.7999999999997,173910.1
301413.0,21695.5,63.0,2318860.1,2547.7999999999997,179775.0
309123.0,21980.2,64.0,2351659.1999999997,2547.7999999999997,185722.30000000002
312563.39999999997,22284.8,65.0,2383034.6,2547.9,191748.7
316113.8,22575.2,66.0,2413135.8000000003,2547.9,197861.2
318867.10000000003,22851.7,67.0,2440391.4,2548.0,204052.9
321501.39999999997,23124.2,68.0,2464816.3000000003,2548.0,210319.9
323995.2,23407.5,69.0,2487839.9,2548.2000000000003,216662.2
326929.60000000003,23674.8,70.0,2509159.9,2548.2999999999997,223074.9
330491.60000000003,23920.4,71.0,2529762.6,2548.2999999999997,229556.1
332833.60000000003,24160.8,72.0,2549352.0,2548.2999999999997,236103.2
335409.10000000003,24414.0,73.0,2566621.1,2548.2999999999997,242706.5
337256.3,24648.5,74.0,2581763.5,2548.2999999999997,249368.8
338927.2,24869.3,75.0,2595024.4,2548.2999999999997,256088.3
340745.5,25069.9,76.0,2606725.3000000003,2548.2999999999997,262863.39999999997
342619.10000000003,25281.3,77.0,2616950.6,2548.2999999999997,269691.5
344021.3,25482.5,78.0,2625907.3000000003,2548.2999999999997,276569.5
345129.89999999997,25668.8,79.0,2633770.6999999997,2548.2999999999997,283492.10000000003
345986.5,25842.0,80.0,2640919.8000000003,2548.2999999999997,290459.0
346828.60000000003,26018.2,81.0,2647015.5,2548.2999999999997,297463.0
347577.5,26186.7,82.0,2652446.6999999997,2548.2999999999997,304504.10000000003
348512.89999999997,26347.0,83.0,2657181.0,2548.2999999999997,311576.3
349189.60000000003,26492.9,84.0,2661529.6,2548.4,318678.8
350335.39999999997,26633.7,85.0,2665484.1,2548.5,325809.5
350873.2,26777.3,86.0,2669401.4,2548.5,332965.5
351272.60000000003,26902.7,87.0,2672346.4,2548.5,340144.5
351546.8,27019.5,88.0,2674968.4,2548.5,347343.8
351746.10000000003,27131.1,89.0,2676961.6,2548.5,354561.60000000003
351943.39999999997,27241.7,90.0,2678587.4,2548.5,361796.10000000003
352114.2,27343.2,91.0,2679984.6999999997,2548.5,369047.0
352239.3,27432.6,92.0,2681097.6999999997,2548.5,376311.39999999997
352345.60000000003,27515.5,93.0,2682104.6999999997,2548.7999999999997,383589.6
352424.0,27600.7,94.0,2682966.6,2548.7999999999997,390879.1
352504.3,27677.9,95.0,2683677.6,2548.7999999999997,398180.1
352584.89999999997,27748.6,96.0,2684315.5,2549.0,405492.2
352655.60000000003,27809.5,97.0,2684861.5,2549.0,412814.5
352724.0,27870.6,98.0,2685384.1999999997,2549.0,420148.1
352794.0,27927.8,99.0,2685863.8000000003,2549.1,427491.7
352851.89999999997,27977.6,100.0,2686288.8000000003,2549.1,434844.4
